DateTime,From,Value_IN
2021/6/23 13:50,0xf31795e4ba8dfcd095a372cdbb1b7fa5e89b75d9,10.0
2021/6/23 13:54,0xf31795e4ba8dfcd095a372cdbb1b7fa5e89b75d9,10.0
2021/6/23 13:56,0xf31795e4ba8dfcd095a372cdbb1b7fa5e89b75d9,10.0
2021/6/23 14:14,0xf31795e4ba8dfcd095a372cdbb1b7fa5e89b75d9,10.0
2021/6/23 14:15,0xf31795e4ba8dfcd095a372cdbb1b7fa5e89b75d9,10.0
2021/6/23 14:16,0xf31795e4ba8dfcd095a372cdbb1b7fa5e89b75d9,10.0
2021/6/24 19:22,0xf31795e4ba8dfcd095a372cdbb1b7fa5e89b75d9,1.0
2021/6/24 19:28,0xf31795e4ba8dfcd095a372cdbb1b7fa5e89b75d9,1.0
2021/6/24 19:33,0xf31795e4ba8dfcd095a372cdbb1b7fa5e89b75d9,1.0
2021/7/29 21:22,0xf31795e4ba8dfcd095a372cdbb1b7fa5e89b75d9,10.0
