DateTime,From,Value_IN
2020/3/26 17:35,0x71935ef5c70c5a3023338f260d13509a4e2df658,1.0
2020/3/26 17:52,0x71935ef5c70c5a3023338f260d13509a4e2df658,1.0
2020/3/26 17:54,0x71935ef5c70c5a3023338f260d13509a4e2df658,1.0
2020/3/26 17:57,0x71935ef5c70c5a3023338f260d13509a4e2df658,0.1
2020/3/26 18:13,0x71935ef5c70c5a3023338f260d13509a4e2df658,0.1
2020/3/26 18:20,0x71935ef5c70c5a3023338f260d13509a4e2df658,0.1
2020/3/26 18:22,0x71935ef5c70c5a3023338f260d13509a4e2df658,0.1
2020/3/26 18:24,0x71935ef5c70c5a3023338f260d13509a4e2df658,0.1
2020/3/26 18:27,0x71935ef5c70c5a3023338f260d13509a4e2df658,0.1
2020/3/26 18:36,0x71935ef5c70c5a3023338f260d13509a4e2df658,0.1
