DateTime,From,Value_IN
2021/4/18 7:08,0x2622771f6743098c9a563dd6a27aff41e850f2f7,100.0
2021/4/18 7:09,0x2622771f6743098c9a563dd6a27aff41e850f2f7,100.0
2021/4/20 13:50,0x2622771f6743098c9a563dd6a27aff41e850f2f7,100.0
2021/4/30 10:20,0x2622771f6743098c9a563dd6a27aff41e850f2f7,100.0
2021/5/17 12:15,0x2622771f6743098c9a563dd6a27aff41e850f2f7,100.0
2021/5/17 12:17,0x2622771f6743098c9a563dd6a27aff41e850f2f7,100.0
2021/5/21 2:36,0x2622771f6743098c9a563dd6a27aff41e850f2f7,100.0
2021/5/22 5:57,0x2622771f6743098c9a563dd6a27aff41e850f2f7,100.0
2021/6/3 13:29,0x2622771f6743098c9a563dd6a27aff41e850f2f7,100.0
2021/6/15 13:18,0x2622771f6743098c9a563dd6a27aff41e850f2f7,100.0
2021/6/15 13:23,0x2622771f6743098c9a563dd6a27aff41e850f2f7,100.0
2021/6/19 5:42,0x2622771f6743098c9a563dd6a27aff41e850f2f7,100.0
2021/6/19 5:43,0x2622771f6743098c9a563dd6a27aff41e850f2f7,100.0
2021/6/21 12:33,0x2622771f6743098c9a563dd6a27aff41e850f2f7,100.0
