DateTime,From,Value_IN
2021/11/8 22:59,0x5b6884a61083701a75341d1d256dd251427762dd,1.0
2021/11/8 23:00,0x5b6884a61083701a75341d1d256dd251427762dd,1.0
2021/11/8 23:03,0x5b6884a61083701a75341d1d256dd251427762dd,0.1
2021/11/8 23:05,0x5b6884a61083701a75341d1d256dd251427762dd,0.1
2021/11/8 23:06,0x5b6884a61083701a75341d1d256dd251427762dd,0.1
2021/11/11 5:05,0x5b6884a61083701a75341d1d256dd251427762dd,0.1
2021/11/11 5:05,0x5b6884a61083701a75341d1d256dd251427762dd,1.0
2021/11/11 5:05,0x5b6884a61083701a75341d1d256dd251427762dd,1.0
2021/11/11 5:05,0x5b6884a61083701a75341d1d256dd251427762dd,1.0
2021/11/11 5:07,0x5b6884a61083701a75341d1d256dd251427762dd,0.1
2021/11/11 5:08,0x5b6884a61083701a75341d1d256dd251427762dd,0.1
