DateTime,From,Value_IN
2022/1/8 0:38,0x8161ece09ce8782deb4d76a4631a712de5bb3471,0.1
2022/1/8 0:44,0x8161ece09ce8782deb4d76a4631a712de5bb3471,1.0
2022/1/8 1:44,0x8161ece09ce8782deb4d76a4631a712de5bb3471,10.0
2022/1/8 17:54,0x8161ece09ce8782deb4d76a4631a712de5bb3471,10.0
2022/1/8 17:55,0x8161ece09ce8782deb4d76a4631a712de5bb3471,10.0
2022/1/8 17:55,0x8161ece09ce8782deb4d76a4631a712de5bb3471,10.0
2022/1/10 18:57,0x8161ece09ce8782deb4d76a4631a712de5bb3471,1.0
2022/1/10 18:57,0x8161ece09ce8782deb4d76a4631a712de5bb3471,1.0
2022/1/10 18:57,0x8161ece09ce8782deb4d76a4631a712de5bb3471,1.0
2022/1/10 18:57,0x8161ece09ce8782deb4d76a4631a712de5bb3471,10.0
2022/1/16 16:56,0x8161ece09ce8782deb4d76a4631a712de5bb3471,10.0
2022/1/16 16:56,0x8161ece09ce8782deb4d76a4631a712de5bb3471,10.0
2022/1/29 3:10,0x8161ece09ce8782deb4d76a4631a712de5bb3471,10.0
2022/1/29 3:18,0x8161ece09ce8782deb4d76a4631a712de5bb3471,10.0
