DateTime,From,Value_IN
2021/1/29 17:56,0x05e7f8275cee815855ec30e8b1b056797d9c2cd1,10.0
2021/2/2 17:25,0x05e7f8275cee815855ec30e8b1b056797d9c2cd1,10.0
2021/2/2 18:19,0x05e7f8275cee815855ec30e8b1b056797d9c2cd1,10.0
2021/2/2 18:19,0x05e7f8275cee815855ec30e8b1b056797d9c2cd1,10.0
2021/2/2 18:19,0x05e7f8275cee815855ec30e8b1b056797d9c2cd1,10.0
2021/2/8 2:33,0x05e7f8275cee815855ec30e8b1b056797d9c2cd1,10.0
2021/2/10 23:57,0x05e7f8275cee815855ec30e8b1b056797d9c2cd1,10.0
2021/2/10 23:57,0x05e7f8275cee815855ec30e8b1b056797d9c2cd1,10.0
2021/2/11 10:33,0x05e7f8275cee815855ec30e8b1b056797d9c2cd1,10.0
2021/2/15 0:56,0x05e7f8275cee815855ec30e8b1b056797d9c2cd1,10.0
