DateTime,From,Value_IN
2020/5/11 7:58,0x0d539ff1ee635e91905d73e0a902c07b261cfb2f,0.1
2020/5/12 8:19,0x0d539ff1ee635e91905d73e0a902c07b261cfb2f,0.1
2020/5/15 10:52,0x0d539ff1ee635e91905d73e0a902c07b261cfb2f,10.0
2020/5/15 10:53,0x0d539ff1ee635e91905d73e0a902c07b261cfb2f,10.0
2020/5/15 10:54,0x0d539ff1ee635e91905d73e0a902c07b261cfb2f,10.0
2020/6/3 13:21,0x0d539ff1ee635e91905d73e0a902c07b261cfb2f,10.0
2020/6/3 13:24,0x0d539ff1ee635e91905d73e0a902c07b261cfb2f,10.0
2020/6/3 13:45,0x0d539ff1ee635e91905d73e0a902c07b261cfb2f,10.0
2020/7/13 14:12,0x0d539ff1ee635e91905d73e0a902c07b261cfb2f,10.0
2020/7/13 14:14,0x0d539ff1ee635e91905d73e0a902c07b261cfb2f,10.0
