DateTime,From,Value_IN
2020/1/24 8:58,0x0f416bc2d310a1c32bc1081cf354c15fd10d4802,10.0
2020/1/24 9:00,0x0f416bc2d310a1c32bc1081cf354c15fd10d4802,10.0
2020/1/24 9:01,0x0f416bc2d310a1c32bc1081cf354c15fd10d4802,10.0
2020/5/5 0:02,0x0f416bc2d310a1c32bc1081cf354c15fd10d4802,10.0
2020/5/5 0:04,0x0f416bc2d310a1c32bc1081cf354c15fd10d4802,10.0
2020/5/29 7:14,0x0f416bc2d310a1c32bc1081cf354c15fd10d4802,1.0
2020/5/29 7:14,0x0f416bc2d310a1c32bc1081cf354c15fd10d4802,1.0
2020/5/29 7:15,0x0f416bc2d310a1c32bc1081cf354c15fd10d4802,1.0
2020/5/29 7:16,0x0f416bc2d310a1c32bc1081cf354c15fd10d4802,1.0
2020/5/29 7:17,0x0f416bc2d310a1c32bc1081cf354c15fd10d4802,0.1
2020/5/29 7:17,0x0f416bc2d310a1c32bc1081cf354c15fd10d4802,0.1
2020/5/29 7:17,0x0f416bc2d310a1c32bc1081cf354c15fd10d4802,0.1
2020/5/29 7:17,0x0f416bc2d310a1c32bc1081cf354c15fd10d4802,0.1
2021/3/12 7:32,0x0f416bc2d310a1c32bc1081cf354c15fd10d4802,10.0
2021/3/12 8:11,0x0f416bc2d310a1c32bc1081cf354c15fd10d4802,10.0
2021/3/12 8:19,0x0f416bc2d310a1c32bc1081cf354c15fd10d4802,1.0
2021/3/12 8:25,0x0f416bc2d310a1c32bc1081cf354c15fd10d4802,1.0
2021/3/12 8:35,0x0f416bc2d310a1c32bc1081cf354c15fd10d4802,10.0
2021/3/12 8:37,0x0f416bc2d310a1c32bc1081cf354c15fd10d4802,1.0
2021/3/12 8:49,0x0f416bc2d310a1c32bc1081cf354c15fd10d4802,1.0
2021/3/12 8:54,0x0f416bc2d310a1c32bc1081cf354c15fd10d4802,10.0
2021/3/12 8:58,0x0f416bc2d310a1c32bc1081cf354c15fd10d4802,10.0
2021/3/12 9:04,0x0f416bc2d310a1c32bc1081cf354c15fd10d4802,1.0
