DateTime,From,Value_IN
2022/2/27 12:37,0x5a3d8d4e70ec4f416da0a3e619b9e57d2e1023c0,1.0
2022/2/27 12:43,0x5a3d8d4e70ec4f416da0a3e619b9e57d2e1023c0,1.0
2022/2/27 12:43,0x5a3d8d4e70ec4f416da0a3e619b9e57d2e1023c0,1.0
2022/2/27 12:44,0x5a3d8d4e70ec4f416da0a3e619b9e57d2e1023c0,1.0
2022/2/27 12:44,0x5a3d8d4e70ec4f416da0a3e619b9e57d2e1023c0,1.0
2022/2/27 12:44,0x5a3d8d4e70ec4f416da0a3e619b9e57d2e1023c0,1.0
2022/2/27 12:44,0x5a3d8d4e70ec4f416da0a3e619b9e57d2e1023c0,1.0
2022/2/28 9:15,0x5a3d8d4e70ec4f416da0a3e619b9e57d2e1023c0,1.0
2022/2/28 9:15,0x5a3d8d4e70ec4f416da0a3e619b9e57d2e1023c0,10.0
2022/2/28 9:16,0x5a3d8d4e70ec4f416da0a3e619b9e57d2e1023c0,1.0
2022/3/1 10:15,0x5a3d8d4e70ec4f416da0a3e619b9e57d2e1023c0,1.0
2022/3/2 11:09,0x5a3d8d4e70ec4f416da0a3e619b9e57d2e1023c0,1.0
2022/3/2 11:09,0x5a3d8d4e70ec4f416da0a3e619b9e57d2e1023c0,1.0
2022/3/4 9:00,0x5a3d8d4e70ec4f416da0a3e619b9e57d2e1023c0,1.0
2022/3/7 10:18,0x5a3d8d4e70ec4f416da0a3e619b9e57d2e1023c0,1.0
2022/3/7 10:19,0x5a3d8d4e70ec4f416da0a3e619b9e57d2e1023c0,1.0
2022/3/7 10:19,0x5a3d8d4e70ec4f416da0a3e619b9e57d2e1023c0,1.0
2022/3/7 14:56,0x5a3d8d4e70ec4f416da0a3e619b9e57d2e1023c0,1.0
2022/3/21 15:16,0x5a3d8d4e70ec4f416da0a3e619b9e57d2e1023c0,1.0
2022/3/21 15:16,0x5a3d8d4e70ec4f416da0a3e619b9e57d2e1023c0,1.0
2022/3/21 15:17,0x5a3d8d4e70ec4f416da0a3e619b9e57d2e1023c0,1.0
2022/3/21 15:17,0x5a3d8d4e70ec4f416da0a3e619b9e57d2e1023c0,1.0
2022/3/21 15:17,0x5a3d8d4e70ec4f416da0a3e619b9e57d2e1023c0,1.0
2022/3/21 15:17,0x5a3d8d4e70ec4f416da0a3e619b9e57d2e1023c0,1.0
2022/3/21 15:18,0x5a3d8d4e70ec4f416da0a3e619b9e57d2e1023c0,1.0
2022/3/21 15:18,0x5a3d8d4e70ec4f416da0a3e619b9e57d2e1023c0,1.0
2022/3/25 1:39,0x5a3d8d4e70ec4f416da0a3e619b9e57d2e1023c0,0.1
2022/3/25 1:39,0x5a3d8d4e70ec4f416da0a3e619b9e57d2e1023c0,0.1
2022/3/25 1:40,0x5a3d8d4e70ec4f416da0a3e619b9e57d2e1023c0,0.1
2022/3/25 1:40,0x5a3d8d4e70ec4f416da0a3e619b9e57d2e1023c0,0.1
2022/3/25 1:40,0x5a3d8d4e70ec4f416da0a3e619b9e57d2e1023c0,0.1
