DateTime,From,Value_IN
2021/5/8 10:38,0x196b8766c8cd768d29207be6fb297df0043a5467,100.0
2021/5/8 10:39,0x196b8766c8cd768d29207be6fb297df0043a5467,10.0
2021/5/8 10:39,0x196b8766c8cd768d29207be6fb297df0043a5467,10.0
2021/5/8 10:39,0x196b8766c8cd768d29207be6fb297df0043a5467,10.0
2021/6/13 9:30,0x196b8766c8cd768d29207be6fb297df0043a5467,10.0
2021/6/13 9:31,0x196b8766c8cd768d29207be6fb297df0043a5467,10.0
2021/6/13 9:31,0x196b8766c8cd768d29207be6fb297df0043a5467,10.0
2021/6/13 9:31,0x196b8766c8cd768d29207be6fb297df0043a5467,10.0
2021/6/13 9:31,0x196b8766c8cd768d29207be6fb297df0043a5467,10.0
2021/6/13 9:31,0x196b8766c8cd768d29207be6fb297df0043a5467,10.0
2021/6/13 9:33,0x196b8766c8cd768d29207be6fb297df0043a5467,10.0
2021/6/13 9:34,0x196b8766c8cd768d29207be6fb297df0043a5467,10.0
2021/6/13 9:34,0x196b8766c8cd768d29207be6fb297df0043a5467,10.0
2021/6/13 9:39,0x196b8766c8cd768d29207be6fb297df0043a5467,1.0
2021/6/13 9:40,0x196b8766c8cd768d29207be6fb297df0043a5467,1.0
2021/6/13 9:40,0x196b8766c8cd768d29207be6fb297df0043a5467,1.0
2021/6/13 9:40,0x196b8766c8cd768d29207be6fb297df0043a5467,1.0
2021/6/13 9:41,0x196b8766c8cd768d29207be6fb297df0043a5467,1.0
2021/6/13 9:41,0x196b8766c8cd768d29207be6fb297df0043a5467,1.0
2021/6/13 9:42,0x196b8766c8cd768d29207be6fb297df0043a5467,1.0
