DateTime,From,Value_IN
2021/12/10 3:27,0x94b171f23236c8bbd61db21ca4af94dbc033d255,10.0
2021/12/11 11:04,0x94b171f23236c8bbd61db21ca4af94dbc033d255,1.0
2021/12/11 11:04,0x94b171f23236c8bbd61db21ca4af94dbc033d255,1.0
2021/12/11 11:05,0x94b171f23236c8bbd61db21ca4af94dbc033d255,1.0
2021/12/15 3:33,0x94b171f23236c8bbd61db21ca4af94dbc033d255,10.0
2021/12/15 13:41,0x94b171f23236c8bbd61db21ca4af94dbc033d255,10.0
2021/12/16 13:45,0x94b171f23236c8bbd61db21ca4af94dbc033d255,10.0
2021/12/23 3:54,0x94b171f23236c8bbd61db21ca4af94dbc033d255,10.0
2021/12/24 3:45,0x94b171f23236c8bbd61db21ca4af94dbc033d255,10.0
2022/1/2 1:31,0x94b171f23236c8bbd61db21ca4af94dbc033d255,10.0
2022/1/6 4:30,0x94b171f23236c8bbd61db21ca4af94dbc033d255,10.0
2022/1/15 7:48,0x94b171f23236c8bbd61db21ca4af94dbc033d255,10.0
2022/1/15 12:35,0x94b171f23236c8bbd61db21ca4af94dbc033d255,10.0
2022/1/15 23:43,0x94b171f23236c8bbd61db21ca4af94dbc033d255,10.0
2022/1/20 8:45,0x94b171f23236c8bbd61db21ca4af94dbc033d255,10.0
2022/1/25 23:50,0x94b171f23236c8bbd61db21ca4af94dbc033d255,10.0
2022/1/28 5:00,0x94b171f23236c8bbd61db21ca4af94dbc033d255,10.0
2022/1/29 3:50,0x94b171f23236c8bbd61db21ca4af94dbc033d255,10.0
2022/2/3 0:47,0x94b171f23236c8bbd61db21ca4af94dbc033d255,10.0
2022/2/8 22:22,0x94b171f23236c8bbd61db21ca4af94dbc033d255,10.0
2022/2/9 10:16,0x94b171f23236c8bbd61db21ca4af94dbc033d255,10.0
2022/2/11 2:15,0x94b171f23236c8bbd61db21ca4af94dbc033d255,10.0
2022/2/14 5:11,0x94b171f23236c8bbd61db21ca4af94dbc033d255,10.0
2022/2/16 2:26,0x94b171f23236c8bbd61db21ca4af94dbc033d255,10.0
2022/2/17 13:47,0x94b171f23236c8bbd61db21ca4af94dbc033d255,10.0
2022/2/19 8:00,0x94b171f23236c8bbd61db21ca4af94dbc033d255,10.0
2022/2/19 9:10,0x94b171f23236c8bbd61db21ca4af94dbc033d255,10.0
2022/2/20 22:24,0x94b171f23236c8bbd61db21ca4af94dbc033d255,10.0
2022/2/22 3:57,0x94b171f23236c8bbd61db21ca4af94dbc033d255,10.0
2022/3/1 8:24,0x94b171f23236c8bbd61db21ca4af94dbc033d255,10.0
2022/3/4 1:10,0x94b171f23236c8bbd61db21ca4af94dbc033d255,10.0
2022/3/7 4:45,0x94b171f23236c8bbd61db21ca4af94dbc033d255,1.0
2022/3/8 2:09,0x94b171f23236c8bbd61db21ca4af94dbc033d255,10.0
2022/3/8 11:52,0x94b171f23236c8bbd61db21ca4af94dbc033d255,10.0
2022/3/14 2:54,0x94b171f23236c8bbd61db21ca4af94dbc033d255,10.0
2022/3/23 11:04,0x94b171f23236c8bbd61db21ca4af94dbc033d255,10.0
2022/3/28 22:21,0x94b171f23236c8bbd61db21ca4af94dbc033d255,10.0
